"date","state","time","Z_t","M_t","W_t_ma","ed","zed","ed2","sc","sh","rb","ob","old","meanold","cold","white","black","asian","hispanic"
2020-03-31,"Alaska",15,133,130.571428571429,0.0842230130486359,-1,-0.766127072531403,6,1,1,1,1,4,3.61764705882353,0.382352941176471,0.597,0.031,0.062,0.072
2020-04-01,"Alaska",16,143,140.142857142857,0.073304157549234,-1,-0.766127072531403,6,1,1,1,1,4,3.61764705882353,0.382352941176471,0.597,0.031,0.062,0.072
2020-04-02,"Alaska",17,146,150,0.0703363914373089,-1,-0.766127072531403,6,1,1,1,1,4,3.61764705882353,0.382352941176471,0.597,0.031,0.062,0.072
2020-04-03,"Alaska",18,156,159.857142857143,0.0657142857142857,-1,-0.766127072531403,6,1,1,1,1,4,3.61764705882353,0.382352941176471,0.597,0.031,0.062,0.072
2020-04-04,"Alaska",19,169,171,0.0697050938337801,-1,-0.766127072531403,6,1,1,1,1,4,3.61764705882353,0.382352941176471,0.597,0.031,0.062,0.072
2020-04-05,"Alaska",20,183,182.571428571429,0.0676691729323309,-1,-0.766127072531403,6,1,1,1,1,4,3.61764705882353,0.382352941176471,0.597,0.031,0.062,0.072
2020-04-06,"Alaska",21,189,195,0.0680751173708919,-1,-0.766127072531403,6,1,1,1,1,4,3.61764705882353,0.382352941176471,0.597,0.031,0.062,0.072
2020-04-07,"Alaska",22,211,207.571428571429,0.0644688644688645,-1,-0.766127072531403,6,1,1,1,1,4,3.61764705882353,0.382352941176471,0.597,0.031,0.062,0.072
2020-04-08,"Alaska",23,224,219.857142857143,0.0591878871300757,-1,-0.766127072531403,6,1,1,1,1,4,3.61764705882353,0.382352941176471,0.597,0.031,0.062,0.072
2020-04-09,"Alaska",24,233,232.285714285714,0.0565302144249512,-1,-0.766127072531403,6,1,1,1,1,4,3.61764705882353,0.382352941176471,0.597,0.031,0.062,0.072
2020-04-10,"Alaska",25,244,244.571428571429,0.0528905289052891,-1,-0.766127072531403,6,1,1,1,1,4,3.61764705882353,0.382352941176471,0.597,0.031,0.062,0.072
2020-04-11,"Alaska",26,255,254.857142857143,0.0420560747663551,-1,-0.766127072531403,6,1,1,1,1,4,3.61764705882353,0.382352941176471,0.597,0.031,0.062,0.072
2020-04-12,"Alaska",27,270,264.428571428571,0.0375560538116592,-1,-0.766127072531403,6,1,1,1,1,4,3.61764705882353,0.382352941176471,0.597,0.031,0.062,0.072
2020-04-13,"Alaska",28,275,273.714285714286,0.035116153430578,-1,-0.766127072531403,6,1,1,1,1,4,3.61764705882353,0.382352941176471,0.597,0.031,0.062,0.072
2020-04-14,"Alaska",29,283,282.714285714286,0.0328810020876827,-1,-0.766127072531403,6,1,1,1,1,4,3.61764705882353,0.382352941176471,0.597,0.031,0.062,0.072
2020-04-15,"Alaska",30,291,290.857142857143,0.0288024254674077,-1,-0.766127072531403,6,1,1,1,1,4,3.61764705882353,0.382352941176471,0.597,0.031,0.062,0.072
2020-04-16,"Alaska",31,298,297.571428571429,0.0230844793713163,-1,-0.766127072531403,6,1,1,1,1,4,3.61764705882353,0.382352941176471,0.597,0.031,0.062,0.072
2020-04-17,"Alaska",32,307,303.857142857143,0.0211233797407585,-1,-0.766127072531403,6,1,1,1,1,4,3.61764705882353,0.382352941176471,0.597,0.031,0.062,0.072
2020-04-18,"Alaska",33,312,310.142857142857,0.0206864127879644,-1,-0.766127072531403,6,1,1,1,1,4,3.61764705882353,0.382352941176471,0.597,0.031,0.062,0.072
2020-04-19,"Alaska",34,317,316.142857142857,0.0193459235375403,-1,-0.766127072531403,6,1,1,1,1,4,3.61764705882353,0.382352941176471,0.597,0.031,0.062,0.072
2020-03-17,"Arizona",1,20,29.7142857142857,0.414965986394558,45,2.77193220337149,6,1,0,0,0,1,3.35294117647059,-2.35294117647059,0.541,0.043,0.032,0.315
2020-03-18,"Arizona",2,28,42.8571428571429,0.442307692307692,45,2.77193220337149,6,1,0,0,0,1,3.35294117647059,-2.35294117647059,0.541,0.043,0.032,0.315
2020-03-19,"Arizona",3,47,62.8571428571429,0.466666666666667,45,2.77193220337149,6,1,0,0,0,1,3.35294117647059,-2.35294117647059,0.541,0.043,0.032,0.315
2020-03-20,"Arizona",4,70,93.7142857142857,0.490909090909091,45,2.77193220337149,6,1,0,0,0,1,3.35294117647059,-2.35294117647059,0.541,0.043,0.032,0.315
2020-03-21,"Arizona",5,104,137.428571428571,0.466463414634146,45,2.77193220337149,6,1,0,1,1,3,3.35294117647059,-0.352941176470588,0.541,0.043,0.032,0.315
2020-03-22,"Arizona",6,153,190.857142857143,0.388773388773389,45,2.77193220337149,6,1,0,1,1,3,3.35294117647059,-0.352941176470588,0.541,0.043,0.032,0.315
2020-03-23,"Arizona",7,234,256.714285714286,0.345059880239521,45,2.77193220337149,6,1,0,1,1,3,3.35294117647059,-0.352941176470588,0.541,0.043,0.032,0.315
2020-03-24,"Arizona",8,326,341.714285714286,0.331107401224263,45,2.77193220337149,6,1,0,1,1,3,3.35294117647059,-0.352941176470588,0.541,0.043,0.032,0.315
2020-03-25,"Arizona",9,402,437.285714285714,0.279682274247492,45,2.77193220337149,6,1,0,1,1,3,3.35294117647059,-0.352941176470588,0.541,0.043,0.032,0.315
2020-03-26,"Arizona",10,508,548.285714285714,0.253838614831754,45,2.77193220337149,6,1,0,1,1,3,3.35294117647059,-0.352941176470588,0.541,0.043,0.032,0.315
2020-03-27,"Arizona",11,665,681.857142857143,0.243616466909849,45,2.77193220337149,6,1,0,1,1,3,3.35294117647059,-0.352941176470588,0.541,0.043,0.032,0.315
2020-03-28,"Arizona",12,773,820.714285714286,0.203645505971087,45,2.77193220337149,6,1,0,1,1,3,3.35294117647059,-0.352941176470588,0.541,0.043,0.032,0.315
2020-03-29,"Arizona",13,930,965.142857142857,0.175979112271541,45,2.77193220337149,6,1,0,1,1,3,3.35294117647059,-0.352941176470588,0.541,0.043,0.032,0.315
2020-03-30,"Arizona",14,1169,1121.14285714286,0.161634103019538,45,2.77193220337149,6,1,0,1,1,3,3.35294117647059,-0.352941176470588,0.541,0.043,0.032,0.315
2020-03-31,"Arizona",15,1298,1278.85714285714,0.140672782874618,45,2.77193220337149,6,1,1,1,1,4,3.35294117647059,0.647058823529412,0.541,0.043,0.032,0.315
2020-04-01,"Arizona",16,1413,1456.85714285714,0.139186773905273,45,2.77193220337149,6,1,1,1,1,4,3.35294117647059,0.647058823529412,0.541,0.043,0.032,0.315
2020-04-02,"Arizona",17,1600,1648.14285714286,0.131300254951951,45,2.77193220337149,6,1,1,1,1,4,3.35294117647059,0.647058823529412,0.541,0.043,0.032,0.315
2020-04-03,"Arizona",18,1769,1833.42857142857,0.112420906648175,45,2.77193220337149,6,1,1,1,1,4,3.35294117647059,0.647058823529412,0.541,0.043,0.032,0.315
2020-04-04,"Arizona",19,2019,2016.14285714286,0.0996571606669784,45,2.77193220337149,6,1,1,1,1,4,3.35294117647059,0.647058823529412,0.541,0.043,0.032,0.315
2020-04-05,"Arizona",20,2269,2203.71428571429,0.0930347906185787,45,2.77193220337149,6,1,1,1,1,4,3.35294117647059,0.647058823529412,0.541,0.043,0.032,0.315
2020-04-06,"Arizona",21,2466,2406.28571428571,0.091922727862051,45,2.77193220337149,6,1,1,1,1,4,3.35294117647059,0.647058823529412,0.541,0.043,0.032,0.315
2020-04-07,"Arizona",22,2577,2598.14285714286,0.0797316551887914,45,2.77193220337149,6,1,1,1,1,4,3.35294117647059,0.647058823529412,0.541,0.043,0.032,0.315
2020-04-08,"Arizona",23,2726,2794.42857142857,0.0755484686864243,45,2.77193220337149,6,1,1,1,1,4,3.35294117647059,0.647058823529412,0.541,0.043,0.032,0.315
2020-04-09,"Arizona",24,3018,2975.85714285714,0.0649251060784212,45,2.77193220337149,6,1,1,1,1,4,3.35294117647059,0.647058823529412,0.541,0.043,0.032,0.315
2020-04-10,"Arizona",25,3112,3152.42857142857,0.0593346454802939,45,2.77193220337149,6,1,1,1,1,4,3.35294117647059,0.647058823529412,0.541,0.043,0.032,0.315
2020-04-11,"Arizona",26,3393,3328,0.055694022748901,45,2.77193220337149,6,1,1,1,1,4,3.35294117647059,0.647058823529412,0.541,0.043,0.032,0.315
2020-04-12,"Arizona",27,3539,3504.57142857143,0.0530563186813186,45,2.77193220337149,6,1,1,1,1,4,3.35294117647059,0.647058823529412,0.541,0.043,0.032,0.315
2020-04-13,"Arizona",28,3702,3678.28571428571,0.0495679112995272,45,2.77193220337149,6,1,1,1,1,4,3.35294117647059,0.647058823529412,0.541,0.043,0.032,0.315
2020-04-14,"Arizona",29,3806,3877.57142857143,0.0541789653565325,45,2.77193220337149,6,1,1,1,1,4,3.35294117647059,0.647058823529412,0.541,0.043,0.032,0.315
2020-04-15,"Arizona",30,3962,4067,0.0488523744611871,45,2.77193220337149,6,1,1,1,1,4,3.35294117647059,0.647058823529412,0.541,0.043,0.032,0.315
2020-04-16,"Arizona",31,4234,4265.57142857143,0.0488250377603709,45,2.77193220337149,6,1,1,1,1,4,3.35294117647059,0.647058823529412,0.541,0.043,0.032,0.315
2020-04-17,"Arizona",32,4507,4460.14285714286,0.0456143876218225,45,2.77193220337149,6,1,1,1,1,4,3.35294117647059,0.647058823529412,0.541,0.043,0.032,0.315
2020-04-18,"Arizona",33,4719,4666.57142857143,0.0462829505781365,45,2.77193220337149,6,1,1,1,1,4,3.35294117647059,0.647058823529412,0.541,0.043,0.032,0.315
2020-04-19,"Arizona",34,4929,4880.42857142857,0.0458274658666504,45,2.77193220337149,6,1,1,1,1,4,3.35294117647059,0.647058823529412,0.541,0.043,0.032,0.315
2020-03-17,"Arkansas",1,22,37.7142857142857,0.543859649122807,0,-0.689212740446557,6,1,0,0,1,2,2.91176470588235,-0.911764705882353,0.716,0.151,0.015,0.076
2020-03-18,"Arkansas",2,33,53.2857142857143,0.412878787878788,0,-0.689212740446557,6,1,0,0,1,2,2.91176470588235,-0.911764705882353,0.716,0.151,0.015,0.076
2020-03-19,"Arkansas",3,62,74.5714285714286,0.399463806970509,0,-0.689212740446557,6,1,0,0,1,2,2.91176470588235,-0.911764705882353,0.716,0.151,0.015,0.076
2020-03-20,"Arkansas",4,100,100.142857142857,0.342911877394636,0,-0.689212740446557,6,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.716,0.151,0.015,0.076
2020-03-21,"Arkansas",5,118,130,0.298145506419401,0,-0.689212740446557,6,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.716,0.151,0.015,0.076
2020-03-22,"Arkansas",6,165,169.142857142857,0.301098901098901,0,-0.689212740446557,6,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.716,0.151,0.015,0.076
2020-03-23,"Arkansas",7,201,210.285714285714,0.243243243243243,0,-0.689212740446557,6,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.716,0.151,0.015,0.076
2020-03-24,"Arkansas",8,231,251,0.193614130434783,0,-0.689212740446557,6,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.716,0.151,0.015,0.076
2020-03-25,"Arkansas",9,307,292.571428571429,0.165623221400114,0,-0.689212740446557,6,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.716,0.151,0.015,0.076
2020-03-26,"Arkansas",10,350,333.142857142857,0.138671875,0,-0.689212740446557,6,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.716,0.151,0.015,0.076
2020-03-27,"Arkansas",11,385,377,0.131646655231561,0,-0.689212740446557,6,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.716,0.151,0.015,0.076
2020-03-28,"Arkansas",12,409,424.571428571429,0.126184160666919,0,-0.689212740446557,6,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.716,0.151,0.015,0.076
2020-03-29,"Arkansas",13,449,469.857142857143,0.106662180349933,0,-0.689212740446557,6,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.716,0.151,0.015,0.076
2020-03-30,"Arkansas",14,508,517.428571428571,0.101246579507449,0,-0.689212740446557,6,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.716,0.151,0.015,0.076
2020-03-31,"Arkansas",15,564,567.857142857143,0.0974599668691331,0,-0.689212740446557,6,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.716,0.151,0.015,0.076
2020-04-01,"Arkansas",16,624,615.571428571429,0.0840251572327043,0,-0.689212740446557,6,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.716,0.151,0.015,0.076
2020-04-02,"Arkansas",17,683,673.285714285714,0.0937572522627061,0,-0.689212740446557,6,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.716,0.151,0.015,0.076
2020-04-03,"Arkansas",18,738,733.142857142857,0.0889030341608316,0,-0.689212740446557,6,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.716,0.151,0.015,0.076
2020-04-04,"Arkansas",19,743,795,0.0843725643024163,0,-0.689212740446557,6,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.716,0.151,0.015,0.076
2020-04-05,"Arkansas",20,853,859.714285714286,0.0814016172506738,0,-0.689212740446557,6,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.716,0.151,0.015,0.076
2020-04-06,"Arkansas",21,927,925.857142857143,0.0769358590893986,0,-0.689212740446557,6,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.716,0.151,0.015,0.076
2020-04-07,"Arkansas",22,997,992.142857142857,0.071593889831816,0,-0.689212740446557,6,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.716,0.151,0.015,0.076
2020-04-08,"Arkansas",23,1077,1061.42857142857,0.0698344132469402,0,-0.689212740446557,6,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.716,0.151,0.015,0.076
2020-04-09,"Arkansas",24,1146,1122.42857142857,0.0574697173620458,0,-0.689212740446557,6,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.716,0.151,0.015,0.076
2020-04-10,"Arkansas",25,1202,1200.71428571429,0.069746722667685,0,-0.689212740446557,6,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.716,0.151,0.015,0.076
2020-04-11,"Arkansas",26,1228,1272.28571428571,0.0596073765615704,0,-0.689212740446557,6,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.716,0.151,0.015,0.076
2020-04-12,"Arkansas",27,1280,1346.85714285714,0.0586121715697284,0,-0.689212740446557,6,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.716,0.151,0.015,0.076
2020-04-13,"Arkansas",28,1475,1414.57142857143,0.0502757742893509,0,-0.689212740446557,6,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.716,0.151,0.015,0.076
2020-04-14,"Arkansas",29,1498,1485,0.0497879216319935,0,-0.689212740446557,6,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.716,0.151,0.015,0.076
2020-04-15,"Arkansas",30,1599,1563.42857142857,0.0528138528138528,0,-0.689212740446557,6,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.716,0.151,0.015,0.076
2020-04-16,"Arkansas",31,1620,1635,0.0457785087719299,0,-0.689212740446557,6,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.716,0.151,0.015,0.076
2020-04-17,"Arkansas",32,1695,1705.85714285714,0.0433377020532984,0,-0.689212740446557,6,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.716,0.151,0.015,0.076
2020-04-18,"Arkansas",33,1777,1815,0.0639812411020852,0,-0.689212740446557,6,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.716,0.151,0.015,0.076
2020-04-19,"Arkansas",34,1781,1928.28571428571,0.0624163715072806,0,-0.689212740446557,6,1,0,1,1,3,2.91176470588235,0.0882352941176472,0.716,0.151,0.015,0.076
2020-03-17,"California",1,732,774.571428571429,0.215967705763624,39,2.31044621086242,13,0,0,1,0,1,3.70588235294118,-2.70588235294118,0.365,0.054,0.146,0.391
2020-03-18,"California",2,893,940.714285714286,0.214496495758023,39,2.31044621086242,13,0,0,1,0,1,3.70588235294118,-2.70588235294118,0.365,0.054,0.146,0.391
2020-03-19,"California",3,1067,1136.85714285714,0.208504176157935,39,2.31044621086242,13,0,1,1,1,3,3.70588235294118,-0.705882352941177,0.365,0.054,0.146,0.391
2020-03-20,"California",4,1283,1372.85714285714,0.20758984669515,39,2.31044621086242,13,0,1,1,1,3,3.70588235294118,-0.705882352941177,0.365,0.054,0.146,0.391
2020-03-21,"California",5,1544,1646,0.198959417273673,39,2.31044621086242,13,0,1,1,1,3,3.70588235294118,-0.705882352941177,0.365,0.054,0.146,0.391
2020-03-22,"California",6,1851,1973.14285714286,0.198750216976219,39,2.31044621086242,13,0,1,1,1,3,3.70588235294118,-0.705882352941177,0.365,0.054,0.146,0.391
2020-03-23,"California",7,2240,2400.71428571429,0.216695626991022,39,2.31044621086242,13,1,1,1,1,4,3.70588235294118,0.294117647058823,0.365,0.054,0.146,0.391
2020-03-24,"California",8,2644,2919.57142857143,0.216126152930675,39,2.31044621086242,13,1,1,1,1,4,3.70588235294118,0.294117647058823,0.365,0.054,0.146,0.391
2020-03-25,"California",9,3183,3494.14285714286,0.196799921710623,39,2.31044621086242,13,1,1,1,1,4,3.70588235294118,0.294117647058823,0.365,0.054,0.146,0.391
2020-03-26,"California",10,4060,4132.71428571429,0.18275481417883,39,2.31044621086242,13,1,1,1,1,4,3.70588235294118,0.294117647058823,0.365,0.054,0.146,0.391
2020-03-27,"California",11,4915,4872.85714285714,0.17909364305714,39,2.31044621086242,13,1,1,1,1,4,3.70588235294118,0.294117647058823,0.365,0.054,0.146,0.391
2020-03-28,"California",12,5566,5721.28571428571,0.174113163295221,39,2.31044621086242,13,1,1,1,1,4,3.70588235294118,0.294117647058823,0.365,0.054,0.146,0.391
2020-03-29,"California",13,6321,6674.71428571429,0.166645858822942,39,2.31044621086242,13,1,1,1,1,4,3.70588235294118,0.294117647058823,0.365,0.054,0.146,0.391
2020-03-30,"California",14,7421,7693.28571428571,0.152601502472016,39,2.31044621086242,13,1,1,1,1,4,3.70588235294118,0.294117647058823,0.365,0.054,0.146,0.391
2020-03-31,"California",15,8583,8786.71428571429,0.142127643771006,39,2.31044621086242,13,1,1,1,1,4,3.70588235294118,0.294117647058823,0.365,0.054,0.146,0.391
2020-04-01,"California",16,9857,9962.42857142857,0.133805908270603,39,2.31044621086242,13,1,1,1,1,4,3.70588235294118,0.294117647058823,0.365,0.054,0.146,0.391
2020-04-02,"California",17,11190,11231.1428571429,0.127349900339848,39,2.31044621086242,13,1,1,1,1,4,3.70588235294118,0.294117647058823,0.365,0.054,0.146,0.391
2020-04-03,"California",18,12569,12508.2857142857,0.113714416545829,39,2.31044621086242,13,1,1,1,1,4,3.70588235294118,0.294117647058823,0.365,0.054,0.146,0.391
2020-04-04,"California",19,13796,13787.8571428571,0.102297905388428,39,2.31044621086242,13,1,1,1,1,4,3.70588235294118,0.294117647058823,0.365,0.054,0.146,0.391
2020-04-05,"California",20,15202,15100.1428571429,0.0951769155053618,39,2.31044621086242,13,1,1,1,1,4,3.70588235294118,0.294117647058823,0.365,0.054,0.146,0.391
2020-04-06,"California",21,16361,16386,0.0851552965440251,39,2.31044621086242,13,1,1,1,1,4,3.70588235294118,0.294117647058823,0.365,0.054,0.146,0.391
2020-04-07,"California",22,17540,17642.7142857143,0.0766943906819411,39,2.31044621086242,13,1,1,1,1,4,3.70588235294118,0.294117647058823,0.365,0.054,0.146,0.391
2020-04-08,"California",23,19043,18874.8571428571,0.0698386221750782,39,2.31044621086242,13,1,1,1,1,4,3.70588235294118,0.294117647058823,0.365,0.054,0.146,0.391
2020-04-09,"California",24,20191,20035,0.061464987436045,39,2.31044621086242,13,1,1,1,1,4,3.70588235294118,0.294117647058823,0.365,0.054,0.146,0.391
2020-04-10,"California",25,21366,21174,0.0568505116046918,39,2.31044621086242,13,1,1,1,1,4,3.70588235294118,0.294117647058823,0.365,0.054,0.146,0.391
2020-04-11,"California",26,22421,22348,0.0554453575139322,39,2.31044621086242,13,1,1,1,1,4,3.70588235294118,0.294117647058823,0.365,0.054,0.146,0.391
2020-04-12,"California",27,23323,23500,0.0515482369787006,39,2.31044621086242,13,1,1,1,1,4,3.70588235294118,0.294117647058823,0.365,0.054,0.146,0.391
2020-04-13,"California",28,24334,24635.8571428571,0.0483343465045592,39,2.31044621086242,13,1,1,1,1,4,3.70588235294118,0.294117647058823,0.365,0.054,0.146,0.391
2020-04-14,"California",29,25758,25783.2857142857,0.0465755489965266,39,2.31044621086242,13,1,1,1,1,4,3.70588235294118,0.294117647058823,0.365,0.054,0.146,0.391
2020-04-15,"California",30,27107,26984.4285714286,0.0465861050625267,39,2.31044621086242,13,1,1,1,1,4,3.70588235294118,0.294117647058823,0.365,0.054,0.146,0.391
2020-04-16,"California",31,28142,28158.8571428571,0.0435224547490351,39,2.31044621086242,13,1,1,1,1,4,3.70588235294118,0.294117647058823,0.365,0.054,0.146,0.391
2020-04-17,"California",32,29398,29520,0.0483380007305492,39,2.31044621086242,13,1,1,1,1,4,3.70588235294118,0.294117647058823,0.365,0.054,0.146,0.391
2020-04-18,"California",33,30829,30960.8571428571,0.0488095238095238,39,2.31044621086242,13,1,1,1,1,4,3.70588235294118,0.294117647058823,0.365,0.054,0.146,0.391
2020-04-19,"California",34,31544,32456,0.0482913909729336,39,2.31044621086242,13,1,1,1,1,4,3.70588235294118,0.294117647058823,0.365,0.054,0.146,0.391
2020-03-17,"Colorado",1,183,205.857142857143,0.247619047619048,6,-0.227726747937484,6,0,0,1,1,2,3.55882352941176,-1.55882352941176,0.675,0.039,0.031,0.217
2020-03-18,"Colorado",2,216,259,0.258154059680777,6,-0.227726747937484,6,0,0,1,1,2,3.55882352941176,-1.55882352941176,0.675,0.039,0.031,0.217
2020-03-19,"Colorado",3,278,324,0.250965250965251,6,-0.227726747937484,6,0,0,1,1,2,3.55882352941176,-1.55882352941176,0.675,0.039,0.031,0.217
2020-03-20,"Colorado",4,364,404,0.246913580246914,6,-0.227726747937484,6,0,0,1,1,2,3.55882352941176,-1.55882352941176,0.675,0.039,0.031,0.217
2020-03-21,"Colorado",5,475,508.142857142857,0.257779349363508,6,-0.227726747937484,6,0,0,1,1,2,3.55882352941176,-1.55882352941176,0.675,0.039,0.031,0.217
2020-03-22,"Colorado",6,591,632.428571428571,0.244588136069722,6,-0.227726747937484,6,0,0,1,1,2,3.55882352941176,-1.55882352941176,0.675,0.039,0.031,0.217
2020-03-23,"Colorado",7,721,797.285714285714,0.260673142082675,6,-0.227726747937484,6,1,0,1,1,3,3.55882352941176,-0.558823529411764,0.675,0.039,0.031,0.217
2020-03-24,"Colorado",8,912,993.142857142857,0.245654900555456,6,-0.227726747937484,6,1,0,1,1,3,3.55882352941176,-0.558823529411764,0.675,0.039,0.031,0.217
2020-03-25,"Colorado",9,1086,1219.71428571429,0.228135788262371,6,-0.227726747937484,6,1,0,1,1,3,3.55882352941176,-0.558823529411764,0.675,0.039,0.031,0.217
2020-03-26,"Colorado",10,1432,1466,0.201920824549075,6,-0.227726747937484,6,1,1,1,1,4,3.55882352941176,0.441176470588236,0.675,0.039,0.031,0.217
2020-03-27,"Colorado",11,1735,1738.42857142857,0.185831221984019,6,-0.227726747937484,6,1,1,1,1,4,3.55882352941176,0.441176470588236,0.675,0.039,0.031,0.217
2020-03-28,"Colorado",12,2061,2035.28571428571,0.170761771715014,6,-0.227726747937484,6,1,1,1,1,4,3.55882352941176,0.441176470588236,0.675,0.039,0.031,0.217
2020-03-29,"Colorado",13,2315,2358.14285714286,0.158629886993753,6,-0.227726747937484,6,1,1,1,1,4,3.55882352941176,0.441176470588236,0.675,0.039,0.031,0.217
2020-03-30,"Colorado",14,2628,2686.14285714286,0.139092506209487,6,-0.227726747937484,6,1,1,1,1,4,3.55882352941176,0.441176470588236,0.675,0.039,0.031,0.217
2020-03-31,"Colorado",15,2990,3035.71428571429,0.130138807637079,6,-0.227726747937484,6,1,1,1,1,4,3.55882352941176,0.441176470588236,0.675,0.039,0.031,0.217
2020-04-01,"Colorado",16,3346,3394.71428571429,0.118258823529412,6,-0.227726747937484,6,1,1,1,1,4,3.55882352941176,0.441176470588236,0.675,0.039,0.031,0.217
2020-04-02,"Colorado",17,3728,3771.14285714286,0.110886672558179,6,-0.227726747937484,6,1,1,1,1,4,3.55882352941176,0.441176470588236,0.675,0.039,0.031,0.217
2020-04-03,"Colorado",18,4182,4134.57142857143,0.0963709371922114,6,-0.227726747937484,6,1,1,1,1,4,3.55882352941176,0.441176470588236,0.675,0.039,0.031,0.217
2020-04-04,"Colorado",19,4574,4483,0.0842719922603829,6,-0.227726747937484,6,1,1,1,1,4,3.55882352941176,0.441176470588236,0.675,0.039,0.031,0.217
2020-04-05,"Colorado",20,4950,4812.85714285714,0.0735795545075046,6,-0.227726747937484,6,1,1,1,1,4,3.55882352941176,0.441176470588236,0.675,0.039,0.031,0.217
2020-04-06,"Colorado",21,5172,5166.28571428571,0.0734342534876818,6,-0.227726747937484,6,1,1,1,1,4,3.55882352941176,0.441176470588236,0.675,0.039,0.031,0.217
2020-04-07,"Colorado",22,5429,5498.85714285714,0.0643734100210153,6,-0.227726747937484,6,1,1,1,1,4,3.55882352941176,0.441176470588236,0.675,0.039,0.031,0.217
2020-04-08,"Colorado",23,5655,5830.14285714286,0.0602462849423256,6,-0.227726747937484,6,1,1,1,1,4,3.55882352941176,0.441176470588236,0.675,0.039,0.031,0.217
2020-04-09,"Colorado",24,6202,6166.28571428571,0.0576560241111466,6,-0.227726747937484,6,1,1,1,1,4,3.55882352941176,0.441176470588236,0.675,0.039,0.031,0.217
2020-04-10,"Colorado",25,6510,6526.14285714286,0.0583588175331294,6,-0.227726747937484,6,1,1,1,1,4,3.55882352941176,0.441176470588236,0.675,0.039,0.031,0.217
2020-04-11,"Colorado",26,6893,6885,0.0549876321607601,6,-0.227726747937484,6,1,1,1,1,4,3.55882352941176,0.441176470588236,0.675,0.039,0.031,0.217
2020-04-12,"Colorado",27,7303,7260,0.0544662309368192,6,-0.227726747937484,6,1,1,1,1,4,3.55882352941176,0.441176470588236,0.675,0.039,0.031,0.217
2020-04-13,"Colorado",28,7691,7613.28571428571,0.0486619441164896,6,-0.227726747937484,6,1,1,1,1,4,3.55882352941176,0.441176470588236,0.675,0.039,0.031,0.217
2020-04-14,"Colorado",29,7941,7975.71428571429,0.047604751093014,6,-0.227726747937484,6,1,1,1,1,4,3.55882352941176,0.441176470588236,0.675,0.039,0.031,0.217
2020-04-15,"Colorado",30,8280,8338.57142857143,0.0454952534479672,6,-0.227726747937484,6,1,1,1,1,4,3.55882352941176,0.441176470588236,0.675,0.039,0.031,0.217
2020-04-16,"Colorado",31,8675,8685.28571428571,0.0415795785506252,6,-0.227726747937484,6,1,1,1,1,4,3.55882352941176,0.441176470588236,0.675,0.039,0.031,0.217
2020-04-17,"Colorado",32,9047,9030.28571428571,0.0397223547214501,6,-0.227726747937484,6,1,1,1,1,4,3.55882352941176,0.441176470588236,0.675,0.039,0.031,0.217
2020-04-18,"Colorado",33,9433,9388.28571428571,0.0396443713219009,6,-0.227726747937484,6,1,1,1,1,4,3.55882352941176,0.441176470588236,0.675,0.039,0.031,0.217
2020-04-19,"Colorado",34,9730,9759.42857142857,0.0395325481603213,6,-0.227726747937484,6,1,1,1,1,4,3.55882352941176,0.441176470588236,0.675,0.039,0.031,0.217
2020-03-17,"Connecticut",1,68,86.2857142857143,0.434679334916865,2,-0.535384076276866,7,1,0,1,1,3,3,0,0.66,0.099,0.045,0.164
2020-03-18,"Connecticut",2,96,115.285714285714,0.336092715231788,2,-0.535384076276866,7,1,0,1,1,3,3,0,0.66,0.099,0.045,0.164
2020-03-19,"Connecticut",3,159,158.285714285714,0.372986369268897,2,-0.535384076276866,7,1,0,1,1,3,3,0,0.66,0.099,0.045,0.164
